id,Applicants MCC Licence No,Applicant Name,MCC Medicine Reg No ,Nappi Code,ATC 4 ,Medicine Schedule,Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,Volume of Sales,,,
9007,,,,,,,,Calcium ascorbate,56,mg/5ml,,,,,,,,,13 March 2009,,,,,,
9008,,,,,,,,Codeine,9.6,mg/5ml,,,,,,,,,13 March 2009,,,,,,
9009,,,,,,,,Methylephedrine,7.5,mg/5ml,,,,,,,,,13 March 2009,,,,,,
9010,,,,,,,,Phenazone,150,mg/5ml,,,,,,,,,13 March 2009,,,,,,
9011,,,,,,,,Sodium salicylate,150,mg/5ml,,,,,,,,,13 March 2009,,,,,,
9012,169,Merck (Pty) Ltd,C770 (Act 101/1965),732419018,R05FA,S2,Ilvico,Brompheniramine,3,mg,TAB,24,1,47.3,4.85,7.3,59.45,2.48,11 April 2014,,originator,,,,
9013,,,,,,,,Caffeine,10,mg,,,,,,,,,,,,,,,
9014,,,,,,,,Calcium ascorbate,36,mg,,,,,,,,,,,,,,,
9015,,,,,,,,Phenazone,75,mg,,,,,,,,,,,,,,,
9016,,,,,,,,Quinine,20,mg,,,,,,,,,,,,,,,
9017,,,,,,,,Salicylamide,150,mg,,,,,,,,,,,,,,,
9018,169,Merck (Pty) Ltd,H2487 (Act 101/1065),746916020,A11D4,S1,Neurobion,Pyridoxine (Vit B6),200,mg,TAB,30,1,91.04,9.1,14.02,114.16,3.81,16 September 2014,,Originator ,,,,
9019,,,,,,,,Thiamine (Vit B1),100,mg,,,,,,,,,,,,,,,
9020,,,,,,,,Cyanocobalamin (Vit B12),200,mcg,,,,,,,,,,,,,,,
9021,169,Merck (Pty) Ltd,H2488 (Act 101/1965),746924003,A11D4,S3,Neurobion,Cyanocobalamin (Vit B12),1,mg/3ml,INJ,3,1,84.63,8.67,13.06,106.36,35.45,12 September 2014,,Originator  ,,,,
9022,,,,,,,,Pyridoxine (vit B6),100,mg/3ml,,,,,,,,,13 March 2009,,,,,,
9023,,,,,,,,Thiamine (vit B1),100,mg/3ml,,,,,,,,,13 March 2009,,,,,,
9024,169,Merck (Pty) Ltd,E/5.3/79,771376006,V03AB,S4,Toxogonin,Obidoxime Chloride ,250,mg,INJ,5,1,330.51,33.88,51.01,415.4,83.08,11 April 2014,,originator,,,,
9025,169,Merck (Pty) Ltd,P/7.1.4/281,787256005,C01DA,S3,Nitrolingual,Glyceryl Trinitrate,0.4,mg/dose,SPO,1,1,165.82,16.99,25.59,208.4,208.4,11 April 2014,,originator,,,,
9026,169,Merck (Pty) Ltd,27/5.1/0063,797642005,C01CA,S4,Epipen,Adrenaline,1,mg/ml,INJ,1,1,628.16,64.41,96.96,789.53,789.53,11 April 2014,,originator,,,,
9027,,,,,,,,Calcium ascorbate,75,mg,,,,,,,,,13 March 2009,,,,,,
9028,,,,,,,,Chlorphenamine,2,mg,,,,,,,,,13 March 2009,,,,,,
9029,,,,,,,,Paracetamol,300,mg,,,,,,,,,13 March 2009,,,,,,
9030,,,,,,,,Phenylephrine,5,mg,,,,,,,,,13 March 2009,,,,,,
9031,169,Merck (Pty) Ltd,X/5.8/215,807486019,NO2BE,S2,Ilvico Capsules,Paracetamol,300,mg,CAP,24,1,29.64,3.04,4.58,37.26,1.55,11 April 2014,,originator,,,,
9032,,,,,,,,chlorphenamine Maleate,2,mg,,,,,,,,,,,,,,,
9033,,,,,,,,Paracetamol,300,mg,,,,,,,,,,,,,,,
9034,,,,,,,,Phenylephrine Hydrochloric,5,mg,,,,,,,,,,,,,,,
9035,169,Merck (Pty) Ltd,V/5.2/304,818429003,C07AB,S3,Concor,Bisoprolol,5,mg,TAB,30,1,78.34,8.02,12.09,98.45,3.28,11 April 2014,,originator,,,,
9036,169,Merck (Pty) Ltd,V/5.2/303,818437006,C07AB,S3,Concor ,Bisoprolol,10,mg,TAB,30,1,123.87,12.69,19.12,155.68,5.19,11 April 2014,,originator,,,,
9037,169,Merck (Pty) Ltd,29/7.1/0357,819573019,C08DA,S3,Ravamil Sr 240 Mg,Verapamil,240,mg,TAB,30,1,130.57,13.37,20.15,164.09,5.47,11 April 2014,,originator,,,,
9038,169,Merck (Pty) Ltd,29/7.1/0357,819573027,C08DA,S3,Ravamil Sr 240 Mg,Verapamil,240,mg,TAB,100,1,435.22,44.59,67.17,546.98,5.47,11 April 2014,,originator,,,,
9039,169,Merck (Pty) Ltd,31/7.1.3/0455,840300018,C07BB,S3,Ziak ,Bisoprolol,2.5,mg,TAB,30,1,111.38,11.42,17.19,139.99,4.67,11 April 2014,,originator,,,,
9040,,,,,,,,Hydrochlorothiazide,6.25,mg,,,,,,,,,13 March 2009,,,,,,
9041,169,Merck (Pty) Ltd,31/7.1.3/0456,840319002,C07BB,S3,Ziak ,Bisoprolol,5,mg,TAB,30,1,111.38,11.42,17.19,139.99,4.67,11 April 2014,,originator,,,,
9042,,,,,,,,Hydrochlorothiazide,6.25,mg,,,,,,,,,13 March 2009,,,,,,
9043,169,Merck (Pty) Ltd,31/7.1.3/0457,852929005,C07BB,S3,Ziak ,Bisoprolol,10,mg,TAB,30,1,111.38,11.42,17.19,139.99,4.67,11 April 2014,,originator,,,,
9044,,,,,,,,Hydrochlorothiazide,6.25,mg,,,,,,,,,13 March 2009,,,,,,
9045,169,Merck (Pty) Ltd,32/9/0097,883694005,N07BB,S3,Besobrial,Acamprosate Calcium,333,mg,TAB,180,1,471.09,48.29,72.71,592.09,3.29,11 April 2014,,originator,,,,
9046,169,Merck (Pty) Ltd,34/34/0096,890887007,L03AB,S4,Rebif 22,Interferon Beta-1a,22,mcg/0.5ml,INJ,0.5,12,7592.03,303.69,1105.4,9001.12,1500.19,09 June 2014,,Originator,,,,
9047,169,Merck (Pty) Ltd,33/21.10/0521,896613006,C03GA,S4,"Gonal-F 75 I.U. (5,5µg)",Follitropin Alfa,75,IU/vial,POR,1,1,208.55,12.09,30.89,251.53,251.53,11 April 2014,,originator,,,,
9048,169,Merck (Pty) Ltd,35/34/0188,898891004,L03AB,S4,Rebif 44,Interferon Beta-1a,44,mcg/0.5ml,INJ,0.5,12,8457.53,338.3,1231.42,10027.25,1671.21,09 June 2014,,Originator,,,,
9049,698,Meyerzall Laboratories (Pty) Ltd,31/3.1/0383,852201001,M01AB,S1,Athru-Derm Lotion,Diclofenac Sodium,2,%,LTN,50,1,32.92,3.05,5.04,41,0.82,30 June 2014,,Generic,,,,
9050,698,Meyerzall Laboratories (Pty) Ltd,33/13.9.2/0124,877719004,D01AC,S1,Covarex,Miconazole Nitrate,2,g/100g,CRE,30,1,31.21,2.69,4.75,38.64,1.29,30 June 2014,,Generic,,,,
9051,698,Meyerzall Laboratories (Pty) Ltd,33/13.9.2/0124,877719005,D01AC,S1,Covarex,Miconazole Nitrate,2,g/100g,CRE,40,1,41.59,3.59,6.32,51.5,1.29,30 June 2014,,Generic,,,,
9052,698,Meyerzall Laboratories (Pty) Ltd,33/13.9.2/0124,877719006,D01AC,S1,Covarex,Miconazole Nitrate,2,g/100g,CRE,50,1,52.01,4.49,7.91,64.41,1.29,30 June 2014,,Generic,,,,
9053,698,Meyerzall Laboratories (Pty) Ltd,33/13.9.2/0124,877719007,D01AC,S1,Covarex,Miconazole Nitrate,2,g/100g,CRE,25,1,26.01,2.24,3.96,32.21,1.29,30 June 2014,,Generic,,,,
9054,671,Micro Healthcare,27/2.8/0303,701746003,N02BE,S5,Micro-Gesic Tablets,Paracetamol,320,mg,TAB,1000,1,216.36,24.01,33.65,274.02,0.27,30 November 2010,,generic,,,,
9055,671,Micro Healthcare,31/17.01/0238,703608001,M03AC,S4,Micro-Pancuronium Bromide,Pancuronium,4,mg,INJ,10,,71.6,7.95,11.14,90.69,9.07,30 November 2010,,generic,,,,
9056,671,Micro Healthcare,31/4/0007,703672001,N01BB,S4,Micro Bupivacaine ,Bupivacaine,50,mg/10ml,INF,10,1,58.41,6.49,9.09,73.99,7.4,19 December 2008,,generic,,,,
9057,671,Micro Healthcare,32/6.1/0109,704944001,C01CA,S4,Micro-Dobutamine,Dobutamine,12.5,mg,INJ,10,,723.36,80.29,112.51,916.17,91.62,30 November 2010,,generic,,,,
9058,671,Micro Healthcare,33/2.1/0424,705971001,N01AX,S5,Micro-Ketamine,Ketamine,10,mg,INJ,10,,429.11,47.63,66.74,543.48,54.35,30 November 2010,,generic,,,,
9059,671,Micro Healthcare,38/2.2/0565,705982002,N05CD,S5,Micro-Midazolam ,Midazolam,15,mg,INJ,50,,1042.13,115.68,162.09,1319.91,26.4,30 November 2010,,generic,,,,
9060,671,Micro Healthcare,31/5.3/0393,706190001,N07AA,S4,Micro-Neostigmine ,Neostigmine,2.5,mg,INJ,10,,119.87,13.3,18.64,151.81,13.41,21 February 2009,,generic,,,,
9061,671,Micro Healthcare,32/3.1/0334,706191001,M01AB,S3,Micro-Diclofenac ,Diclofenac,75,mg,INJ,10,,73.57,8.17,11.44,93.18,9.32,30 November 2010,,generic,,,,
9062,671,Micro Healthcare,33/1.2/0473,706193001,N06AA,S5,Micro-Clomipramine ,Clomipramine,25,mg,INJ,10,,331.03,36.74,51.49,419.26,41.93,30 November 2010,,generic,,,,
9063,671,Micro Healthcare,31/20.1.1/0155,706194001,S01AA,S4,Micro-Tobramicin ,Tobramycin,20,mg,INJ,10,,226.82,25.17,35.28,287.27,28.73,30 November 2010,,generic,,,,
9064,671,Micro Healthcare,34/20.1.1/0130,706195001,J01GB,S4,Micro-Gentamicin ,Gentamicin,80,mg,INJ,10,,128.74,14.28,20.02,163.05,16.3,30 November 2010,,generic,,,,
9065,671,Micro Healthcare,31/20.1.1/0156,706196001,S01AA,S4,Micro-Tobramicin ,Tobramycin,80,mg,INJ,10,,417.78,46.36,64.98,529.12,52.91,30 November 2010,,generic,,,,
9066,671,Micro Healthcare,34/20.1.1/0130,706197001,J01GB,S4,Micro-Gentamicin ,Gentamicin,20,mg,INJ,10,,91.95,10.21,14.31,116.46,11.65,30 November 2010,,generic,,,,
9067,671,Micro Healthcare,30/601/0169,706232001,C01CA,S4,Micro-Dopamine,Dopamine,50,mg,INJ,10,,281.99,31.31,43.86,357.16,35.72,30 November 2010,,generic,,,,
9068,671,Micro Healthcare,33/2.1/0424,706241001,N01AX,S5,Micro-Ketamine ,Ketamine,100,mg,INJ,10,,956.31,106.14,148.75,1211.2,121.12,30 November 2010,,generic,,,,
9069,671,Micro Healthcare,33/2.1/0424,706242001,N01AX,S5,Micro-Ketamine ,Ketamine,50,mg,INJ,10,,551.71,61.24,85.81,698.77,69.88,30 November 2010,,generic,,,,
9070,671,Micro Healthcare,31/2.70208,706243001,N02AD,S6,Micro-Pentazocine,Pentazocine,30,mg,INJ,10,,70.5,7.83,10.97,89.29,8.93,30 November 2010,,generic,,,,
9071,671,Micro Healthcare,31/5.3/0393,899178006,N07AA,S4,Micro-Neostigmine ,Neostigmine,2.5,mg,INJ,10,,18.56,2.06,2.89,23.52,2.08,21 February 2009,,generic,,,,
9072,495,Mirren (Pty) Ltd,33/2.8/0380,704683001,N02BE,S2,Tensopyn Effervescent,Paracetamol,450,mg,EFT,18,1,21.25,3.03,3.4,27.68,1.54,15 April 2014,,Generic,,,,
9073,,,,,,,,Codeine Phosphate,10,mg,,,,,,,,,,,,,,,
9074,,,,,,,,Doxylamine Succinate,5,mg,,,,,,,,,,,,,,,
9075,,,,,,,,Caffeine,50,mg,,,,,,,,,,,,,,,
9076,495,Mirren (Pty) Ltd,T/30.2/608,707783003,J06BA,S4,Beriglobin P 2 ml,Immunoglobulin human normal,160,mg/ml,INJ,2,1,349.1,34.91,53.76,437.77,218.89,12 December 2014,,Originator,,,,
9077,495,Mirren (Pty) Ltd,T/30.2/609,707791006,J06BA,S4,Beriglobin P 5 ml,Immunoglobulin human normal,160,mg/ml,INJ,5,1,872.75,87.28,134.4,1094.43,218.89,12 December 2014,,Originator,,,,
9078,495,Mirren (Pty) Ltd,G0931,710652003,R05FA,S2,Broncol Cough Linctus ,Ammonium Chloride,180,mg/10 ml,SYR,200,1,32.55,4.64,5.21,42.4,0.21,15 April 2014,,Originator,,,,
9079,,,,,,,,Dexpanthenol,100,mg/10 ml,,,,,,,,,,,,,,,
9080,,,,,,,,Dextromethorphan HBr,30,mg/10 ml,,,,,,,,,,,,,,,
9081,495,Mirren (Pty) Ltd,G0931,710652004,R05FA,S2,Broncol Cough Linctus ,Ammonium Chloride,180,mg/10 ml,SYR,100,1,16.27,2.32,2.6,21.19,0.21,15 April 2014,,Originator,,,,
9082,,,,,,,,"Dexpanthenol, ",100,mg/10 ml,,,,,,,,,,,,,,,
9083,,,,,,,,Dextromethorphan HBr,30,mg/10 ml,,,,,,,,,,,,,,,
9084,495,Mirren (Pty) Ltd,W/2.8/23,714953001,N02BE,S1,Tensopyn Paediatric Syrup,Paracetamol,150,mg/5 ml,SYR,100,1,18.61,2.65,2.98,24.24,0.24,15 April 2014,,Generic,,,,
9085,,,,,,,,Codeine Phosphate,4,mg/5 ml,,,,,,,,,,,,,,,
9086,495,Mirren (Pty) Ltd,W/16.3/58,717505001,R02AD,S1,Oramed,Benzocaine,266.667,mg/100 ml,SOL,200,1,44.08,6.28,7.05,57.41,0.29,15 April 2014,,Generic,,,,
9087,,,,,,,,Chlorhexidine gluconate solution 20%,1,ml/100 ml,,,,,,,,,,,,,,,
9088,495,Mirren (Pty) Ltd,35/24/0370,718911001,A12BA,S2,Ultipot,Potassium Chloride,600,mg,SRT,30,1,24.02,3.42,3.84,31.28,1.04,15 April 2014,,Generic,,,,
9089,495,Mirren (Pty) Ltd,35/24/0370,718911002,A12BA,S2,Ultipot,Potassium Chloride,600,mg,SRT,500,1,400.18,57.05,64.01,521.24,1.04,15 April 2014,,Generic,,,,
9090,495,Mirren (Pty) Ltd,T546,731129008,L03AX,S4,Histaglobin,Human Gammaglobulin,12,mg,INJ,4,2,308.51,43.98,49.35,401.84,50.23,15 April 2014,,Originator,,,,
9091,,,,,,,,Histamine Dihydrochloride,0.15,μg,,,,,,,,,,,,,,,
9092,495,Mirren (Pty) Ltd,H2863,782610005,B01AD,S4,Streptase 750 000 Iu,Streptokinase,750000,iu,INJ,5,1,1440.94,65.01,210.83,1716.78,343.36,15 April 2014,,Originator,,,,
9093,495,Mirren (Pty) Ltd,X/31/131,785369007,B01AD,S4,Streptase 1 500 000 Iu,Streptokinase,1500000,iu,INJ,5,1,2881.89,130.01,421.67,3433.57,686.71,15 April 2014,,Originator,,,,
9094,495,Mirren (Pty) Ltd,27/A.5.8/435,797405003,R01BA,S2,Coryx ,Aspirin,600,mg,EFT,12,1,29.1,4.15,4.66,37.91,3.16,15 April 2014,,Generic,,,,
9095,,,,,,,,Ascorbic acid (vit C),330,mg,,,,,,,,,,,,,,,
9096,,,,,,,,Chlorpheniramine Maleate,4,mg,,,,,,,,,,,,,,,
9097,,,,,,,,Pseudoephedrine HCl,50,mg,,,,,,,,,,,,,,,
9098,495,Mirren (Pty) Ltd,T/2.9/79,799815004,N02BE,S2,Tensopyn,Paracetamol,450,mg,TAB,20,1,9.98,1.41,1.59,12.98,0.65,15 April 2014,,Generic,,,,
9099,,,,,,,,Codeine Phosphate,10,mg,,,,,,,,,,,,,,,
9100,,,,,,,,Doxylamine Succinate,5,mg,,,,,,,,,,,,,,,
9101,,,,,,,,Caffeine,30,mg,,,,,,,,,,,,,,,
9102,495,Mirren (Pty) Ltd,T/2.9/79,799815012,N02BE,S2,Tensopyn,Paracetamol,450,mg,TAB,100,1,49.84,7.11,7.97,64.92,0.65,15 April 2014,,Generic,,,,
9103,,,,,,,,Codeine Phosphate,10,mg,,,,,,,,,,,,,,,
9104,,,,,,,,Doxylamine Succinate,5,mg,,,,,,,,,,,,,,,
9105,,,,,,,,Caffeine,30,mg,,,,,,,,,,,,,,,
9106,495,Mirren (Pty) Ltd,31/5.8/0056,827460007,R01BA,S2,Coryx Paediatric,Vitamin C,75,mg/5 ml,SYR,100,1,21.01,3,3.36,27.37,0.27,15 April 2014,,Generic,,,,
9107,,,,,,,,Pseudoephedrine HCl,25,mg/5 ml,,,,,,,,,,,,,,,
9108,,,,,,,,Triprolidine HCl,1.25,mg/5 ml,,,,,,,,,,,,,,,
9109,495,Mirren (Pty) Ltd,Z/20.2.6/388,878790004,P01BA,S4,Mirquin,Chloroquine Sulphate,68,mg/5 ml,SYR,100,1,21.54,3.07,3.45,28.06,0.28,15 April 2014,,Generic,,,,
9110,590,MSD (Pty) Ltd,35/10.2.2/0397,700251001,R03DA,S3,Singulair 4mg,Montelukast,4,mg,CHU,28,1,271.14,27.15,41.76,340.05,12.14,27 May 2014,,Originator,,,,
9111,590,MSD (Pty) Ltd,37/5.7/0227,702044001,R06AX,S2,Deselex Syrup,Desloratadine,2.5,mg/5ml,SYR,150,1,166.34,16.62,25.61,208.57,1.39,31 October 2014,,Originator ,,,,
9112,590,MSD (Pty) Ltd,37/5.7/0227,702044002,R06AX,S2,Deselex Syrup,Desloratadine,2.5,mg/5ml,SYR,100,1,110.9,11.08,17.08,139.06,1.39,31 October 2014,,Originator ,,,,
9113,590,MSD (Pty) Ltd,37/5.7/0227,702044003,R06AX,S2,Deselex Syrup,Desloratadine,2.5,mg/5ml,SYR,50,1,55.44,5.55,8.54,69.53,1.39,31 October 2014,,Originator ,,,,
9114,590,MSD (Pty) Ltd,37/20.2.8/0628,703318001,J05AG,S4,Stocrin,Efavirenz,600,mg,TAB,30,1,200.43,17.92,30.57,248.92,8.3,27 May 2014,,Originator,,,,
9115,590,MSD (Pty) Ltd,37/20.1.1/0424,703413001,J01DH,S4,Invanz ,Ertapenem,1,g,INJ,10,1,440.49,44.08,67.84,552.42,55.24,27 May 2014,,Originator,,,,
9116,590,MSD (Pty) Ltd,29/2.5/0008,704128001,N03AX,S3,Taloxa Suspension,Felbamate,600,mg/5ml,SUS,230,1,483.72,30.88,72.04,586.64,2.55,27 May 2014,,Originator ,,,,
9117,590,MSD (Pty) Ltd,37/7.5/0413,704378001,C10AX,S4,Ezetrol,Ezetimibe,10,mg,TAB,30,1,352.37,35.28,54.27,441.92,14.73,27 May 2014,,Originator,,,,
9118,590,MSD (Pty) Ltd,A380626,705301001,A04AD,S4,Emend  ,Aprepitant,80,mg,CAP,5,1,949.81,95.09,146.29,1191.18,238.24,27 May 2014,,Originator,,,,
9119,590,MSD (Pty) Ltd,A380627,705302001,A04AD,S4,Emend  ,Aprepitant,125,mg,CAP,5,1,949.81,95.09,146.29,1191.18,238.24,27 May 2014,,Originator,,,,
9120,590,MSD (Pty) Ltd,A38/5.7.2/0625,705303001,A04AD,S4,Emend Combi Pack,Aprepitant,125,mg,CAP,1,1,527.37,52.79,81.22,661.38,661.38,31 July 2014,Discontinued,Originator ,,,,
9121,590,MSD (Pty) Ltd,,705303001,,,,Aprepitant,80,mg,CAP,2,,,,,,,,,,,,,
9122,590,MSD (Pty) Ltd,A38/10.2.2/0584,706567001,R03DC,S3,Singulair sprinkles,Montelukast,4,mg,GRA,28,1,271.14,27.15,41.76,340.05,12.14,27 May 2014,,Originator,,,,
9123,590,MSD (Pty) Ltd,37/20.2.2/0544,707123001,D01BA,S4,Cancidas 50 mg Injection,Caspofungin,50,mg,INF,10.5,1,2163.46,194.72,330.14,2688.32,256.03,27 May 2014,,Originator,,,,
9124,590,MSD (Pty) Ltd,37/20.2.2/0545,707124001,J02AX,S4,Cancidas 70 mg Injection,Caspofungin,70,mg,INF,10.5,1,2163.46,194.72,330.14,2688.32,256.03,27 May 2014,,Originator,,,,
9125,590,MSD (Pty) Ltd,37/3.1/0399,709108001,M01AH,S3,Arcoxia,Etoricoxib,60,mg,TAB,28,1,184.71,18.49,28.45,231.65,8.27,27 May 2014,,Originator,,,,
9126,590,MSD (Pty) Ltd,37/3.1/0400,709109001,M01AH,S3,Arcoxia,Etoricoxib,90,mg,TAB,7,1,46.77,4.67,7.19,58.53,8.38,11 April 2013,,Originator,,,,
9127,590,MSD (Pty) Ltd,37/3.1/0400,709109002,M01AH,S3,Arcoxia,Etoricoxib,90,mg,TAB,28,1,187.03,18.73,28.81,234.57,8.38,11 April 2013,,Originator,,,,
9128,590,MSD (Pty) Ltd,37/3.1/0401,709110001,M01AH,S3,Arcoxia,Etoricoxib,120,mg,TAB,7,1,55.89,5.59,8.61,70.08,10.01,27 May 2014,,Originator,,,,
9129,590,MSD (Pty) Ltd,37/3.1/0401,709110002,M01AH,S3,Arcoxia,Etoricoxib,120,mg,TAB,28,1,223.52,22.38,34.43,280.33,10.01,27 May 2014,,Originator,,,,
9130,590,MSD (Pty) Ltd,A40 0259,709865001,M05BA,S3,Fosavance,Alendronic acid,70,mg,TAB,4,1,176.41,17.66,27.17,221.24,55.31,26 March 2012,,originator,,,,
9131,,,,,,,,Colecalciferol,2800,mg,,,,,,,,,,,,,,,
9132,590,MSD (Pty) Ltd,36/7.1.3/0490,710079001,C09CA,S3,Cozaar ,Losartan,100,mg,TAB,30,1,75.37,8.6,11.76,95.72,3.19,27 May 2014,,,,,,
9133,590,MSD (Pty) Ltd,41/30.1/0145,710249001,J07BM,S4,Gardasil,Human Papiloma virus: Type 6 L 1 Protein,20,mcg / 0.5 ml,INJ,0.5,1,492.68,49.32,75.88,617.88,1235.76,21 January 2014,,Originator ,,,,
9134,,,,,,,,type 16,40,mcg/0.5ml,,,,,,,,,,,,,,,
9135,,,,,,,,type 18,20,mcg/0.5ml,,,,,,,,,,,,,,,
9136,,,,,,,,type 11,40,mcg/0.5ml,,,,,,,,,,,,,,,
9137,590,MSD (Pty) Ltd,A40/30.1/0730,710935001,J07BH,S2,ROTATEQ (2ml),G1,2200000,IU,SOL,2,1,157.66,10.06,23.48,191.2,95.6,27 May 2014,,Originator,,,,
9138,590,MSD (Pty) Ltd,A40/20.2.8/0736,712069001,J05AG,S4,Stocrin 50,Efavirenz,50,mg,TAB,30,1,35.99,3.22,5.49,44.71,1.49,27 May 2014,,Originator,,,,
9139,590,MSD (Pty) Ltd,A40/20.2.8/0737,712070001,J05AG,S4,Stocrin 200  ,Efavirenz,200,mg,TAB,90,1,341.07,30.5,52.02,423.58,4.71,27 May 2014,,Originator,,,,
9140,590,MSD (Pty) Ltd,G3235,713155019,H02AB,S4,Celestone Injection,Betmethasone sodium phosphate ,4,mg/ml,INJ,1,5,177.77,17.58,27.35,222.7,44.54,22 November 2013,,Originator ,,,,
9141,590,MSD (Pty) Ltd,41/20.3/0719,715049001,J02AC,S4,Noxafil 40mg/ml,Posaconazole,40,mg/ml,SUS,105,1,4063.97,259.41,605.27,4928.66,46.94,27 May 2014,,Originator,,,,
9142,590,MSD (Pty) Ltd,A39/7.5/0031,715237001,C10BA,S4,INEGY 10/10,Simvastatin,10,mg,TAB,30,1,173.93,19.32,27.05,220.3,7.34,27 May 2014,,Originator,,,,
9143,590,MSD (Pty) Ltd,A39/7.5/0032,715238001,C10BA,S4,INEGY 10/20,Simvastatin,20,mg,TAB,30,1,173.93,19.32,27.05,220.3,7.34,27 May 2014,,Originator,,,,
9144,590,MSD (Pty) Ltd,A39/7.5/0033,715240001,C10BA,S4,INEGY 10/40,Simvastatin,40,mg,TAB,30,1,173.93,19.32,27.05,220.3,7.34,27 May 2014,,Originator ,,,,
9145,590,MSD (Pty) Ltd,38/34/0171,715533001,G03AC,S3,Nuvaring,Etonogestrel,11.7,mg,VRI,1,1,97.32,10.8,15.14,123.26,123.26,27 May 2014,,Originator ,,,,
9146,,,,,,,,Ethinyl estradiol,2.7,mg,,,,,,,,,,,,,,,
9147,590,MSD (Pty) Ltd,42/20.2.8/0729,715578001,J05AR,S4,ATRIPLA,Efavirenz,600,mg,TAB,30,1,427.6,47.51,66.52,541.63,18.05,27 May 2014,,Originator,,,,
9148,590,MSD (Pty) Ltd,42/20.2.8/0687,715825001,J05AX,S4,ISENTRESS,Raltegravir,400,mg,TAB,60,1,792.98,88.1,123.35,1004.43,16.74,27 May 2014,,Originator,,,,
9149,590,MSD (Pty) Ltd,A38/5.7.2/0625,716467001,A04AD,S4,Emend Combi Pack,Aprepitant,125,mg,CAP,1,1,569.9,57.04,87.77,714.71,714.71,27 May 2014,,Originator,,,,
9150,590,MSD (Pty) Ltd,,716467001,,,,Aprepitant,80,mg,CAP,2,,,,,,,,,,,,,
9151,590,MSD (Pty) Ltd,33/21.5.1/0482,716718001,R01AD,S2,Rinelon,Mometasone Furoate,50,mcg,AQS,60,1,65.28,4.16,9.72,79.17,1.32,27 May 2014,,,,,,
9152,590,MSD (Pty) Ltd,42/7.5/1092,717025001,C10AD,S4,Tredaptive,Niacin,1000,mg,TAB,28,1,146.22,9.33,21.78,177.33,6.33,27 May 2014,,Originator,,,,
9153,,,,,,,,Laropiprant,20,mg,,,,,,,,,,,,,,,
9154,590,MSD (Pty) Ltd,44/30.1/0058,717466001,J07BK,S4,Zostavax,Varicella-Zoster Virus,19400,PFU/0.65ml,INJ,0.65,1,1000.57,100.17,154.1,1254.84,1930.52,27 May 2014,,Originator,,,,
9155,590,MSD (Pty) Ltd,44/10.2.2/0062,717467001,R03DC,S3,MONTE-AIR SPRINKLES,Montelukast ,4,mg,GRA,28,1,191.42,19.15,29.48,240.05,8.57,27 May 2014,,Originator,,,,
9156,590,MSD (Pty) Ltd,44/10.2.2/0059,717468001,R03DA,S3,MONTE-AIR 4 mg,Montelukast ,4,mg,TAB,28,1,191.42,19.15,29.48,240.05,8.57,27 May 2014,,originator,,,,
9157,590,MSD (Pty) Ltd,44/10.2.2/0060,717469001,R03DA,S3,MONTE-AIR 5 mg,Montelukast ,5,mg,TAB,28,1,191.42,19.15,29.48,240.05,8.57,27 May 2014,,,,,,
9158,590,MSD (Pty) Ltd,44/10.2.2/0061,717470001,R03DA,S3,MONTE-AIR 10 mg,Montelukast ,10,mg,TAB,28,1,191.42,19.15,29.48,240.05,8.57,27 May 2014,,Generic,,,,
9159,590,MSD (Pty) Ltd,34/21.5.1/0343,717571001,RO1AD,S3,Asmanex Twisthaler 200 μg,Mometasone Furoate,200,mcg,INH,30,1,89.95,9.01,13.85,112.81,3.76,27 May 2014,,originator,,,,
9160,590,MSD (Pty) Ltd,34/21.5.1/0343,717572001,RO1AD,S3,Asmanex Twisthaler 200 μg,Mometasone Furoate,200,mcg,INH,60,1,179.9,18.01,27.71,225.62,3.76,27 May 2014,,originator,,,,
9161,590,MSD (Pty) Ltd,34/21.5.1/0344,717581001,RO1AD,S3,Asmanex Twisthaler 400 μg,Mometasone Furoate,400,mcg,INH,30,1,118.39,11.85,18.23,148.48,4.95,27 May 2014,,Originator,,,,
9162,590,MSD (Pty) Ltd,34/21.5.1/0344,717582001,RO1AD,S3,Asmanex Twisthaler 400 μg,Mometasone Furoate,400,mcg,INH,60,1,236.72,23.69,36.46,296.87,4.95,27 May 2014,,Generic,,,,
9163,590,MSD (Pty) Ltd,41/21.2/0354,717785001,A10BH,S3,Januvia 25,Sitagliptin Phosphate,25,mg,TAB,28,1,194.71,16.93,29.63,241.27,8.62,27 May 2014,,Generic,,,,
9164,590,MSD (Pty) Ltd,41/21.2/0355,717786001,A10BH,S3,Januvia 50,Sitagliptin Phosphate,50,mg,TAB,28,1,194.71,16.93,29.63,241.27,8.62,27 May 2014,,Generic,,,,
9165,590,MSD (Pty) Ltd,41/21.2/0356,717787001,A10BH,S3,Januvia 100,Sitagliptin Phosphate,100,mg,TAB,28,1,194.71,16.93,29.63,241.27,8.62,27 May 2014,,Originator,,,,
9166,590,MSD (Pty) Ltd,42/21.2/1089,717788001,A10BD,S3,Janumet 50/500 mg,Metformin Hydrochloride,500,mg,TAB,56,1,194.71,16.93,29.63,241.27,4.31,27 May 2014,,Originator,,,,
